road_class,name,start_lon,start_lat,end_lon,end_lat,num_points
residential,,72.5451225,23.1804414,72.5453331,23.1809954,2
residential,,72.5456489,23.1825037,72.5456952,23.1820433,5
residential,,72.5529693,23.147312,72.5538055,23.1474797,6
residential,,72.5410553,23.1498251,72.5432231,23.1495384,16
residential,,72.5421428,23.1542346,72.5425757,23.1540627,2
residential,,72.5423149,23.1554542,72.5428292,23.1552723,2
residential,,72.542512,23.1559906,72.5432235,23.1557538,2
residential,,72.5773417,23.1158585,72.5789532,23.1156985,19
residential,,72.5632164,23.1173083,72.5633605,23.1182132,2
residential,,72.5620506,23.1189219,72.5630058,23.1197518,9
residential,,72.562342,23.1189154,72.5625501,23.1186437,4
residential,,72.5799765,23.1157355,72.5803236,23.1152979,7
residential,,72.5713604,23.1323918,72.5721672,23.1202059,10
residential,,72.5685489,23.1173365,72.5678732,23.1173328,2
residential,,72.5646222,23.1179187,72.5647543,23.1178607,2
residential,,72.5615306,23.1182528,72.5646222,23.1179187,5
residential,,72.5728632,23.1190571,72.5722945,23.1190273,2
residential,,72.5723628,23.1178029,72.5752645,23.117915,5
residential,,72.5651467,23.1252382,72.5653028,23.1198869,6
residential,,72.5100143,23.1838387,72.5100534,23.184035,11
residential,,72.5607455,23.2021381,72.5603261,23.2031238,7
residential,,72.607648,23.1993997,72.5936841,23.2080894,33
residential,,72.5950971,23.119942,72.5953064,23.1193176,3
residential,,72.5946167,23.121183,72.5948896,23.1210602,2
residential,,72.5959832,23.1211844,72.594893,23.1216441,5
residential,,72.5445595,23.2017645,72.5444341,23.2023715,2
residential,,72.5736691,23.1202165,72.5744102,23.1202432,8
residential,,72.5814634,23.1232661,72.5814155,23.1229497,2
residential,,72.5412859,23.202893,72.5416517,23.2020258,11
residential,,72.4912691,23.1476715,72.4907944,23.1476949,2
residential,,72.4753126,23.1598284,72.476179,23.1602094,11
residential,,72.4727941,23.1466714,72.4734557,23.1465498,14
residential,,72.4839735,23.140138,72.4843124,23.1414942,9
residential,,72.4769461,23.1480821,72.4777207,23.1483732,2
residential,,72.4915084,23.1576799,72.4913174,23.1588864,2
residential,,72.4907572,23.1575878,72.4920067,23.1591971,9
residential,,72.5621612,23.1181321,72.5621853,23.1178309,2
residential,,72.5806068,23.1159341,72.5801737,23.1158713,2
residential,,72.5791919,23.1157417,72.5796273,23.1158338,3
residential,,72.5796797,23.1160271,72.5803956,23.1164225,4
residential,,72.4723622,23.1553142,72.4724936,23.1550491,2
residential,,72.5835586,23.1181826,72.5845993,23.118306,9
residential,,72.5839073,23.119026,72.5832998,23.1176362,6
residential,,72.5964342,23.1176883,72.5965163,23.1173267,2
residential,,72.5960737,23.1181469,72.5967032,23.1177314,12
residential,,72.5969732,23.1166523,72.5976133,23.1167889,2
residential,,72.596916,23.1176597,72.5987694,23.1168382,14
residential,,72.5939197,23.1171574,72.5940044,23.117355,6
residential,,72.593445,23.1170472,72.5939197,23.1171574,2
residential,,72.5940044,23.117355,72.5939197,23.1171574,9
residential,,72.5853502,23.1189693,72.5859139,23.1189362,2
residential,,72.5849372,23.1182443,72.5842144,23.1174019,18
residential,,72.5833643,23.117782,72.5842098,23.1172033,10
residential,,72.585023,23.1170504,72.5852269,23.1176276,6
residential,,72.58507,23.116726,72.5856698,23.1166222,2
residential,,72.5859825,23.1169946,72.5849721,23.116351,15
residential,,72.5859592,23.1171406,72.5860838,23.1164348,3
residential,,72.5849265,23.1170701,72.5838295,23.1172946,6
residential,,72.5843337,23.1185428,72.5853358,23.1182572,7
residential,,72.5860492,23.1163717,72.5868026,23.1169477,9
residential,,72.5862142,23.1158679,72.5860813,23.1154492,3
residential,,72.5970258,23.1164479,72.597675,23.1165965,2
residential,,72.5949316,23.1182646,72.5951876,23.1183274,3
residential,,72.5978884,23.1187372,72.5979353,23.1185788,17
residential,,72.5847767,23.1154862,72.5857984,23.1157505,17
residential,,72.5841446,23.1152397,72.5848006,23.115507,9
residential,,72.5839367,23.1165447,72.5845054,23.1164485,5
residential,,72.5837973,23.1163671,72.5844145,23.1163495,5
residential,,72.5847642,23.1188191,72.5853035,23.1186403,6
residential,,72.5851759,23.1190238,72.5849332,23.1189363,5
residential,,72.5853085,23.118381,72.5858744,23.11826,6
residential,,72.5854468,23.1180482,72.5861469,23.1182628,6
residential,,72.5868496,23.1183874,72.5874207,23.1184811,3
residential,,72.5871634,23.1179606,72.5871313,23.1184293,2
residential,,72.5863239,23.1186538,72.5873464,23.1188525,2
residential,,72.5854616,23.1161475,72.5858346,23.1158197,6
residential,,72.5889555,23.1153339,72.588121,23.1165373,21
residential,,72.5875073,23.116357,72.5875604,23.1176572,12
residential,,72.5844309,23.1154015,72.584291,23.1162313,6
residential,Vallabh Park Society Road,72.6072611,22.9637764,72.6064383,22.9616633,19
residential,Vallabh Park 2nd lane,72.6082585,22.9634362,72.6078316,22.9634258,3
residential,Vallabh Park 4th lane,72.6078589,22.9629203,72.6083439,22.9629286,3
residential,Vallabh Park 1st lane,72.6079141,22.9636869,72.6082875,22.9636911,3
residential,Vallabh Park 14 Lane,72.6073091,22.9615408,72.6072963,22.9618762,2
residential,Vallabh Park 13 lane,72.607411,22.9615465,72.607414,22.9611834,2
residential,Vallabh Park 12 lane,72.6074921,22.9615545,72.6074744,22.9620689,2
residential,Vallabh Park 11 lane,72.6075796,22.961561,72.6075974,22.9612057,2
residential,Vallabh Park 10 Lane,72.6076926,22.961567,72.6076748,22.9620693,2
residential,Vallabh Park 9lane,72.6077701,22.9615707,72.6077791,22.9612221,2
residential,Vallabh Park 8 lane,72.6078969,22.9615768,72.607861,22.9621915,2
residential,Vallabh Park 7 lane,72.6079351,22.9615787,72.6079466,22.9612255,2
residential,Vallabh Park 6 Lane,72.6081038,22.9615868,72.6081375,22.9612234,4
residential,Vallabh Park 5 lane,72.6080753,22.9624271,72.6083279,22.9612423,3
residential,,72.6871353,23.1658739,72.6869914,23.1668255,6
residential,,72.6967417,23.1617521,72.6963934,23.1614147,3
residential,,72.6976367,23.1617795,72.6970123,23.1617451,10
residential,,72.7340901,22.9209332,72.7345374,22.9193262,3
residential,,72.7117145,22.9210338,72.7128607,22.9037769,29
residential,,72.7186482,22.87,72.71833,22.8714847,3
residential,,72.7167548,22.87,72.7185783,22.8703578,2
residential,,72.7164749,22.8704238,72.71658,22.87,2
residential,,72.737977,22.87,72.7383691,22.8706366,2
residential,,72.6160199,22.9535856,72.6156991,22.9559187,9
residential,,72.6156991,22.9559187,72.6162909,22.9565337,5
residential,,72.6042196,22.9499638,72.6038999,22.9540558,6
residential,Vallabh Park 3rd lane,72.6082957,22.9631875,72.6078319,22.9631815,4
residential,,72.6549684,22.918354,72.6727259,22.9248636,80
residential,,72.6251382,22.9837637,72.6247925,22.9828044,3
residential,,72.6251382,22.9837637,72.6251972,22.9831118,3
residential,,72.6274378,22.9839558,72.6269513,22.9824232,3
residential,,72.6272183,22.9823841,72.6276794,22.9839624,3
residential,,72.6308332,22.9837184,72.6306666,22.9832752,2
residential,,72.6303874,22.98323,72.6308332,22.9837184,3
residential,,72.6313065,22.9819977,72.6316971,22.9825141,3
residential,,72.6313065,22.9819977,72.6315048,22.9827752,2
residential,,72.6337319,22.9829391,72.6333518,22.9819515,5
residential,,72.633155,22.9825853,72.6324843,22.982771,3
residential,,72.633155,22.9825853,72.633335,22.9830672,2
residential,,72.6327891,22.9826928,72.6329776,22.9831974,2
residential,,72.633155,22.9825853,72.6342322,22.9816297,3
residential,,72.6340537,22.9828292,72.6343649,22.9832652,2
residential,,72.6335817,22.9829876,72.6337587,22.9832257,2
residential,,72.6342629,22.9827309,72.6345151,22.9830874,2
residential,,72.6315538,22.9819589,72.6314735,22.9816401,2
residential,,72.6313065,22.9819977,72.6313287,22.9829396,5
residential,,72.6315538,22.9819589,72.6319131,22.9818904,3
residential,,72.6209415,22.9829932,72.6188363,22.9830776,7
residential,,72.6190987,22.9825395,72.6197255,22.9825987,3
residential,,72.6136298,22.9837488,72.6147205,22.9827148,7
residential,,72.6149941,22.9833093,72.614023,22.9833058,3
residential,,72.6137044,22.9830359,72.6130358,22.9826179,2
residential,,72.6168636,22.983297,72.6174831,22.9831908,2
residential,,72.6168636,22.983297,72.6167355,22.9828015,3
residential,,72.6168636,22.983297,72.61648,22.9833489,2
residential,,72.6168636,22.983297,72.6169896,22.9837209,2
residential,,72.5731502,23.1813447,72.572533,23.1812312,2
residential,,72.5688982,23.1836384,72.5679449,23.1833155,4
residential,,72.5683255,23.183497,72.5683454,23.1832252,3
residential,,72.5683454,23.1832252,72.5691249,23.1824141,4
residential,,72.5655508,23.1823249,72.5692649,23.1824462,16
residential,,72.5703715,23.1872773,72.5704627,23.1870653,2
residential,,72.5704627,23.1870653,72.5715109,23.1874311,4
residential,,72.6994513,23.0801431,72.705886,23.0777484,31
residential,,72.5786112,23.1886635,72.5779655,23.188205,5
residential,,72.5743193,23.1764756,72.5747454,23.1762306,2
residential,,72.5746144,23.1768717,72.57357,23.1774534,6
residential,,72.5982493,22.9491598,72.5981952,22.9477329,6
residential,,72.5982795,22.948348,72.5995469,22.9482851,5
residential,,72.5989937,22.9491711,72.5984452,22.9486707,3
residential,,72.5989778,22.9486857,72.5991526,22.9486857,2
residential,,72.5988185,22.9483213,72.5988233,22.9479669,2
residential,,72.5991326,22.9483057,72.5991152,22.9479055,2
residential,,72.5994294,22.948291,72.5991152,22.9479055,3
residential,,72.5974201,23.1971643,72.5960633,23.1965085,5
residential,,72.6939583,23.0709669,72.6892859,23.0699847,3
residential,,72.6892859,23.0699847,72.6891431,23.0699692,2
residential,,72.6918158,23.0323179,72.6939245,23.0316755,6
residential,,72.6011914,22.94824,72.6009285,22.9495032,4
residential,,72.6865473,23.0214633,72.6868939,23.0207845,2
residential,,72.6868939,23.0207845,72.6870548,23.0197117,4
residential,,72.6870572,23.0205479,72.689691,23.0199717,14
residential,,72.6870572,23.0205479,72.6870004,23.0205383,2
residential,,72.6873217,23.0207011,72.6873392,23.0198038,2
residential,,72.6876243,23.0208104,72.687678,23.0199134,2
residential,,72.6891663,23.0211819,72.6891665,23.0199741,2
residential,,72.6886528,23.0211026,72.6887821,23.0199759,3
residential,,72.688371,23.0210293,72.6883955,23.0199777,2
residential,,72.6897107,23.0201766,72.6900369,23.0202413,2
residential,,72.6887577,23.0201881,72.6897107,23.0201766,3
residential,,72.5861254,23.1353072,72.5853933,23.1353881,3
residential,,72.5847119,23.1356229,72.5851174,23.1356407,5
residential,,72.5808291,23.1356354,72.5802318,23.1356335,4
residential,,72.5769174,23.1231102,72.5771364,23.1230988,2
residential,,72.5771364,23.1230988,72.5774126,23.1230932,3
residential,,72.5772763,23.1233331,72.5772587,23.1230963,2
residential,,72.6881433,23.0287174,72.6900299,23.0285256,3
residential,,72.6881433,23.0287174,72.687696,23.0287519,2
residential,,72.6881433,23.0287174,72.688115,23.0282527,2
residential,,72.6110917,22.9816528,72.6123729,22.9803241,9
residential,,72.6112094,22.9816488,72.6114292,22.9826424,3
residential,,72.6116821,22.9811553,72.612474,22.9816545,3
residential,,72.6118686,22.9809309,72.6123039,22.9812088,2
residential,,72.6120166,22.9807528,72.6124147,22.9810341,2
residential,,72.6122867,22.9804277,72.6126488,22.9806643,2
residential,,72.6121543,22.9805871,72.6125429,22.980864,2
residential,,72.6078218,22.9816746,72.6068738,22.9811412,2
residential,,72.6079989,22.9814079,72.6068133,22.9833841,8
residential,,72.6079989,22.9814079,72.608105,22.9812528,2
residential,,72.6079989,22.9814079,72.6076019,22.9811511,2
residential,,72.6366289,22.9814056,72.6362157,22.9791006,7
residential,,72.645672,22.9823978,72.6459073,22.9835343,8
residential,,72.6460833,22.9833545,72.6463726,22.9826704,6
residential,,72.6167771,22.963632,72.6166478,22.9604073,9
residential,,72.6162014,22.9615838,72.6153297,22.9617558,3
residential,,72.6178155,22.9494777,72.6161422,22.9490744,2
residential,,72.6031836,22.9823936,72.603987,22.9823704,4
residential,,72.6040921,22.9822078,72.603987,22.9823704,2
residential,,72.598493,22.9772733,72.5984545,22.9767847,3
residential,,72.6007461,22.9770035,72.5986764,22.9764765,5
residential,,72.6011377,22.976032,72.6007461,22.9770035,3
residential,,72.6007461,22.9770035,72.6010366,22.977127,2
residential,,72.5997966,22.9777156,72.5999682,22.9772802,2
residential,,72.5986647,22.9785102,72.5991368,22.9774368,3
residential,,72.5985521,22.9794616,72.5982142,22.9802686,3
residential,,72.5988728,22.9800927,72.5993395,22.9802764,2
residential,,72.6002848,22.9725972,72.5995907,22.9728392,7
residential,,72.598133,22.9706469,72.599818,22.9710056,4
residential,,72.5995308,22.9731898,72.6006395,22.9736295,3
residential,,72.5995685,22.9730283,72.6012503,22.9737975,10
residential,,72.5996088,22.972685,72.6009337,22.9731108,3
residential,,72.6006335,22.9723157,72.5996785,22.9721072,3
residential,,72.6016045,22.972969,72.6010625,22.9728738,2
residential,,72.6013255,22.9745544,72.60238,22.9750078,4
residential,,72.601108,22.9749337,72.602098,22.9754089,2
residential,,72.6016741,22.9755116,72.6009833,22.975151,2
residential,,72.6022482,22.9715679,72.6038075,22.9732985,7
residential,,72.6023807,22.9725091,72.6027363,22.9717503,2
residential,,72.6036969,22.9718063,72.6039218,22.9731552,8
residential,,72.6020699,22.9713343,72.6006603,22.9708884,4
residential,,72.6028383,22.9708736,72.6026988,22.9712401,2
residential,,72.6028383,22.9708736,72.6038951,22.9705612,8
residential,,72.6028383,22.9708736,72.6029402,22.9704241,3
residential,,72.6029402,22.9704241,72.6025,22.9702908,2
residential,,72.603492,22.9703204,72.6026008,22.9700488,3
residential,,72.6029402,22.9704241,72.6034445,22.9704402,3
residential,,72.6023417,22.9706711,72.6025271,22.9688518,10
residential,,72.5997425,22.9701357,72.6007188,22.9705453,2
residential,,72.6010358,22.9703649,72.5997191,22.9699154,5
residential,,72.6010358,22.9703649,72.6021945,22.9687509,6
residential,,72.601465,22.9696882,72.6012611,22.970434,3
residential,,72.6014381,22.9704735,72.6016795,22.9696537,3
residential,,72.6010358,22.9703649,72.601518,22.9687663,4
residential,,72.6011109,22.970034,72.6008716,22.9686033,4
residential,,72.5996335,22.9694313,72.6006966,22.9684649,6
residential,,72.597962,22.9683597,72.5998131,22.969061,4
residential,,72.5979888,22.9687978,72.5984602,22.9689293,5
residential,,72.5978386,22.9687588,72.5981712,22.9676436,4
residential,,72.597962,22.9683597,72.5976884,22.9682807,2
residential,,72.6048271,22.9698413,72.6045656,22.9704624,3
residential,,72.6041847,22.9685895,72.6042223,22.9691598,5
residential,,72.6052053,22.9691326,72.6053274,22.9688783,2
residential,,72.6031226,22.9690326,72.6066338,22.969303,15
residential,,72.6040077,22.9680733,72.6036322,22.9691906,3
residential,,72.6056761,22.9688091,72.6062608,22.967911,3
residential,,72.6055527,22.9687499,72.6057887,22.9683893,2
residential,,72.6059282,22.9684338,72.6068239,22.9689672,3
residential,,72.6047909,22.9683894,72.605837,22.9681029,4
residential,,72.6044691,22.9682461,72.6052897,22.9672866,3
residential,,72.604571,22.9677473,72.6042545,22.9681572,2
residential,,72.604571,22.9677473,72.6050752,22.967124,2
residential,,72.6035679,22.9673621,72.604571,22.9677473,4
residential,,72.6035679,22.9673621,72.6041043,22.9678214,4
residential,,72.6040077,22.9680733,72.6047963,22.9669127,6
residential,,72.6044101,22.9666254,72.6037663,22.9674263,3
residential,,72.60463,22.9667866,72.6043242,22.9671201,2
residential,,72.6035679,22.9673621,72.6019771,22.9667991,5
residential,,72.6030851,22.9671794,72.60279,22.9682017,3
residential,,72.6027686,22.9670658,72.6025594,22.9681622,4
residential,,72.6022107,22.9681326,72.6025272,22.9669818,3
residential,,72.6027686,22.9670658,72.6031494,22.9663645,2
residential,,72.6038093,22.9666509,72.6033908,22.9664682,8
residential,,72.6036269,22.9665719,72.6033426,22.9670658,2
residential,,72.6038093,22.9666509,72.6041492,22.9664379,3
residential,,72.6038093,22.9666509,72.6023196,22.9659694,6
residential,,72.5978012,22.967535,72.5988904,22.9671991,7
residential,,72.6088357,22.9631296,72.6085675,22.9609759,8
residential,,72.6090717,22.9621462,72.6105972,22.9623091,4
residential,,72.6087284,22.9651298,72.608471,22.9630174,11
residential,,72.6084317,22.9632176,72.6093614,22.9634407,3
residential,,72.6092648,22.9637321,72.6083981,22.9635368,4
residential,,72.6092112,22.9638902,72.6087623,22.9638005,2
residential,,72.6091522,22.964068,72.6086533,22.9639994,2
residential,,72.6087284,22.9651298,72.6077557,22.9668322,5
residential,,72.6084924,22.9656632,72.6087517,22.9658382,2
residential,,72.6084924,22.9656632,72.6076716,22.9666141,4
residential,,72.6087284,22.9651298,72.6073335,22.9654558,6
residential,,72.607414,22.9660272,72.6068938,22.9657521,3
residential,,72.6071878,22.9643774,72.6065665,22.9647841,3
residential,,72.6007355,22.9661757,72.5997056,22.9654311,5
residential,,72.6001923,22.9650584,72.5992228,22.9646409,3
residential,,72.5976642,22.9631895,72.5987969,22.9628684,2
residential,,72.6122417,22.9715452,72.6133306,22.9725634,8
residential,,72.6126794,22.9719652,72.6128982,22.9717663,2
residential,,72.6124683,22.9717621,72.6126836,22.9715588,2
residential,,72.6129334,22.9722006,72.613161,22.972028,2
residential,,72.6028361,22.9833305,72.6018995,22.9839387,7
residential,,72.6031464,22.9826478,72.6020183,22.9821354,2
residential,,72.5987051,22.9812611,72.5996848,22.9815599,3
residential,,72.5993571,22.9807678,72.5988519,22.981044,7
residential,,72.6013788,22.9801501,72.6009283,22.9815378,4
residential,,72.6009283,22.9815378,72.6021474,22.9819401,3
residential,,72.6009283,22.9815378,72.6006093,22.9814306,2
residential,,72.6009884,22.9836266,72.6011587,22.9828444,3
residential,,72.6013788,22.9801501,72.6009693,22.9799229,5
residential,,72.6013788,22.9801501,72.6017561,22.9801797,3
residential,,72.6052147,22.9832007,72.6057363,22.9831585,9
residential,,72.6047211,22.9833933,72.6044217,22.9832352,2
residential,,72.6047211,22.9833933,72.6050376,22.9836205,3
residential,,72.6052147,22.9832007,72.6049626,22.9835266,2
residential,,72.6052147,22.9832007,72.6054561,22.9828545,2
residential,,72.6026151,22.9815601,72.6035836,22.9823747,3
residential,,72.604174,22.9800974,72.6036322,22.9809535,3
residential,,72.6042491,22.9811708,72.604748,22.980419,2
residential,,72.6034868,22.9795696,72.6039534,22.9790702,2
residential,,72.6041948,22.9792431,72.603718,22.9797871,3
residential,,72.6042985,22.9795933,72.6040238,22.9800176,2
residential,,72.6047283,22.9794864,72.6043135,22.9801738,2
residential,,72.6048517,22.9798357,72.6045763,22.9803225,2
residential,,72.6051031,22.9800379,72.6048446,22.9804727,2
residential,,72.6056453,22.9803066,72.6053609,22.9807651,2
residential,,72.6062876,22.9807264,72.6058755,22.9804942,3
residential,,72.6062876,22.9807264,72.6061642,22.9809338,2
residential,,72.6062876,22.9807264,72.606601,22.9803029,2
residential,,72.6063298,22.9798604,72.6067697,22.9800497,3
residential,,72.604662,22.9791108,72.6055024,22.9786005,3
residential,,72.604662,22.9791108,72.6041009,22.9788398,2
residential,,72.6050913,22.9783706,72.6040515,22.9773828,7
residential,,72.604944,22.9785779,72.6038836,22.9780528,3
residential,,72.6050913,22.9783706,72.6046026,22.978056,3
residential,,72.6047373,22.9777434,72.6045281,22.9780146,3
residential,,72.6052791,22.9780594,72.606123,22.9785103,3
residential,,72.6058529,22.9789878,72.6059975,22.9787222,2
residential,,72.6062554,22.9792074,72.6069932,22.9780449,3
residential,,72.6041036,22.983789,72.6043772,22.9833073,4
residential,,72.6072129,22.9830729,72.6070412,22.9833573,2
residential,,72.606079,22.9824686,72.6072129,22.9830729,3
residential,,72.608195,22.9822952,72.6086674,22.9821536,2
residential,,72.6101446,22.982535,72.6105523,22.982986,4
residential,,72.6101446,22.982535,72.6103377,22.9830584,2
residential,,72.6101446,22.982535,72.6098479,22.9825627,3
residential,,72.6101446,22.982535,72.6100553,22.9822514,2
residential,,72.6091719,22.9817453,72.6091159,22.981615,2
residential,,72.6089279,22.9819947,72.608792,22.9816381,2
residential,,72.6103753,22.9812986,72.6106596,22.982099,3
residential,,72.6089969,22.980909,72.6085386,22.9806275,2
residential,,72.6102668,22.9787402,72.6099739,22.980011,3
residential,,72.609798,22.979502,72.6108163,22.9796442,3
residential,,72.6091793,22.9793908,72.6097487,22.9786391,2
residential,,72.6153797,22.9826733,72.6161159,22.9822916,3
residential,,72.616366,22.9827922,72.6162348,22.9829055,2
residential,,72.61566,22.9835115,72.616443,22.983282,2
residential,,72.6141777,22.9819135,72.6146576,22.9814651,2
residential,,72.6153929,22.9821539,72.614658,22.9812337,4
residential,,72.6179827,22.9823527,72.6181268,22.9823769,2
residential,,72.6162707,22.9829704,72.6182797,22.9829766,3
residential,,72.6167114,22.9811415,72.6175467,22.9820352,8
residential,,72.6118829,22.9799446,72.6110137,22.9803665,4
residential,,72.6220306,22.9834543,72.6210977,22.9832034,5
residential,,72.6389996,22.9828104,72.6391394,22.983119,3
residential,,72.6302187,22.9818595,72.6303347,22.9823712,3
residential,,72.62842,22.9827474,72.6289458,22.9826862,3
residential,,72.6289548,22.983054,72.6285616,22.9831426,3
residential,,72.6297522,22.9834567,72.6300703,22.983359,2
residential,,72.6411586,22.9823132,72.6416016,22.9820105,2
residential,,72.6416016,22.9820105,72.642322,22.9816366,4
residential,,72.6416298,22.9817156,72.6421877,22.9814038,3
residential,,72.642119,22.9810203,72.6429833,22.9822278,2
residential,,72.6409957,22.9820622,72.6416298,22.9817156,2
residential,,72.6387217,22.9788996,72.638045,22.9782251,6
residential,,72.6415962,22.971556,72.6420781,22.9719601,2
residential,,72.6412154,22.9712566,72.6415962,22.971556,2
residential,,72.6402865,22.9691426,72.6416177,22.9708644,9
residential,,72.6443374,22.9681522,72.6430017,22.9694804,15
residential,,72.6422185,22.9684042,72.6420468,22.9678214,8
residential,,72.6385653,22.9650513,72.6388657,22.9642656,3
residential,,72.6383024,22.9654661,72.6392841,22.9659007,2
residential,,72.6383024,22.9654661,72.6379831,22.9660869,3
residential,,72.6380556,22.9653525,72.6377249,22.9659554,2
residential,,72.6377767,22.965239,72.63744,22.9658267,2
residential,,72.6375085,22.9651254,72.6371897,22.9657174,2
residential,,72.6377016,22.9640213,72.6369276,22.9655685,3
residential,,72.6383024,22.9654661,72.6372296,22.9649822,6
residential,,72.6376641,22.9651599,72.6381683,22.9641192,3
residential,,72.6370418,22.9675697,72.6357061,22.9670413,3
residential,,72.6360762,22.9661884,72.6355129,22.9674138,3
residential,,72.6370418,22.9675697,72.6376104,22.9663796,5
residential,,72.6370418,22.9675697,72.6381399,22.9680635,2
residential,,72.6392949,22.9690367,72.6395793,22.9691206,2
residential,,72.6381202,22.9710422,72.6392949,22.9690367,3
residential,,72.6374067,22.9712942,72.6365645,22.9727017,4
residential,,72.6374818,22.9731751,72.638324,22.9717536,3
residential,,72.6365645,22.971556,72.637986,22.9723315,5
residential,,72.6379002,22.9714967,72.6373157,22.972464,3
residential,,72.6368327,22.9716992,72.6367093,22.9718919,3
residential,,72.6368327,22.9716992,72.6371546,22.9711608,2
residential,,72.6365645,22.971556,72.6368703,22.9710422,3
residential,,72.6365645,22.971556,72.6361444,22.9713386,2
residential,,72.6325679,22.9629559,72.6320314,22.9642367,3
residential,,72.6326001,22.9644739,72.633394,22.9621171,6
residential,,72.6327878,22.9653879,72.6333672,22.9641923,2
residential,,72.6335764,22.965136,72.6343971,22.9633278,3
residential,,72.6327878,22.9653879,72.6338392,22.9667112,5
residential,,72.6327878,22.9653879,72.6324498,22.9661162,2
residential,,72.6327878,22.9653879,72.6324338,22.9652595,2
residential,,72.6296448,22.9669077,72.6301647,22.9657718,7
residential,,72.6299393,22.9674186,72.6309166,22.9654596,4
residential,,72.6308848,22.9668855,72.6304757,22.9676607,2
residential,,72.6301914,22.9699597,72.6313562,22.9670842,13
residential,,72.6311195,22.9669844,72.6312965,22.9665984,2
residential,,72.6319992,22.9679473,72.632178,22.9676456,2
residential,,72.6328468,22.9683327,72.6336247,22.9666193,3
residential,,72.6328467,22.9688975,72.6320034,22.9706954,4
residential,,72.631353,22.9704276,72.6322889,22.9684577,3
residential,,72.6296877,22.9697418,72.6301437,22.9687488,2
residential,,72.629189,22.9695364,72.6290393,22.9682905,5
residential,,72.629516,22.9696711,72.6289474,22.9709074,3
residential,,72.6289474,22.9709074,72.630074,22.9699009,6
residential,,72.6289474,22.9709074,72.6279822,22.9705377,2
residential,,72.6270161,22.9679696,72.6269084,22.9681719,2
residential,,72.6266133,22.9734022,72.627713,22.9737099,8
residential,,72.626838,22.9722919,72.625208,22.971673,3
residential,,72.6294028,22.9738028,72.6286819,22.9737924,4
residential,,72.6275789,22.9742517,72.6278527,22.973785,3
residential,,72.6279705,22.9752534,72.6277184,22.9757113,3
residential,,72.6237327,22.9756405,72.6256692,22.9730516,12
residential,,72.6256692,22.9730516,72.6261128,22.9732833,2
residential,,72.6251329,22.9727943,72.6244032,22.9741236,4
residential,,72.6249826,22.9735356,72.6244032,22.9746402,4
residential,,72.6251703,22.973664,72.624768,22.9743702,3
residential,,72.6245856,22.9733528,72.6241671,22.9741282,3
residential,,72.6239579,22.9740344,72.6243925,22.9732491,3
residential,,72.6237916,22.9738615,72.6241725,22.9731948,3
residential,,72.6256692,22.9730516,72.623561,22.9738415,7
residential,,72.6248808,22.9726807,72.6246929,22.9730269,2
residential,,72.6265201,22.9746197,72.6267283,22.9742597,2
residential,,72.6270425,22.9744815,72.6267367,22.9748229,2
residential,,72.6290112,22.9772692,72.6298265,22.9766963,5
residential,,72.6299338,22.9766716,72.6302086,22.9767803,2
residential,,72.6299338,22.9766716,72.6301001,22.9763358,2
residential,,72.6298265,22.9766963,72.629553,22.9765797,2
residential,,72.6299338,22.9766716,72.6298265,22.9766963,2
residential,,72.6282548,22.9768885,72.6294177,22.9760057,7
residential,,72.6290112,22.9772692,72.6281063,22.9776554,5
residential,,72.6290112,22.9772692,72.6288858,22.9776191,3
residential,,72.6272141,22.9777324,72.6276486,22.9768311,6
residential,,72.6264536,22.9772377,72.6265644,22.976675,2
residential,,72.6263615,22.9771408,72.6257658,22.9774609,3
residential,,72.6324391,22.9797898,72.6295475,22.9789303,5
residential,,72.6319348,22.9808661,72.6328339,22.9807026,9
residential,,72.6296163,22.9815378,72.6313179,22.9801106,3
residential,,72.627456,22.9823425,72.6274137,22.9813288,4
residential,,72.6271616,22.9812452,72.6270007,22.9817841,2
residential,,72.628451,22.9807489,72.6288244,22.9807381,2
residential,,72.6284104,22.9798571,72.6287727,22.9798131,2
residential,,72.6278257,22.980096,72.6276433,22.9781581,4
residential,,72.6281958,22.978093,72.6283803,22.9800555,8
residential,,72.6283031,22.9792151,72.6273035,22.9792796,3
residential,,72.6282441,22.9788694,72.6277291,22.9789237,2
residential,,72.6249359,22.9800228,72.6246248,22.9798901,5
residential,,72.6248335,22.9786195,72.6246607,22.9789997,2
residential,,72.6220001,22.980246,72.6224185,22.9792606,4
residential,,72.6234359,22.9777068,72.6235639,22.9784821,3
residential,,72.6182335,22.9801636,72.6173654,22.9795365,5
residential,,72.6186054,22.9799498,72.6192117,22.9802015,3
residential,,72.6193849,22.978407,72.6193456,22.9785533,2
residential,,72.6177556,22.9783213,72.6186525,22.9787313,2
residential,,72.6190412,22.9780425,72.6180097,22.9776594,8
residential,,72.6192913,22.9779432,72.619068,22.9779265,2
residential,,72.620455,22.9774316,72.6209485,22.9758498,3
residential,,72.6205247,22.9752154,72.6198683,22.975161,4
residential,,72.6199169,22.9748597,72.6207875,22.974919,4
residential,,72.6197093,22.9743311,72.6196396,22.9748844,3
residential,,72.6200151,22.9743706,72.6193278,22.9748364,6
residential,,72.6200151,22.9743706,72.6202255,22.9743392,2
residential,,72.6200098,22.9741632,72.6199785,22.9744773,3
